pointid,RdNBR,Distance_m,Near_OID,State,Area_km,RdNBR_mean,RdNBR_SD,Mean_NDWI_Pre,SD_NDWI_Pre,Mean_NDWI_Post,SD_NDWI_Post,Pixel_count,Beaver_Dam,Margin,Pixel_Severity,Wetland_Severity,,Row Labels,Count of pointid
223481,675.1659546,26.38260591,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223482,727.487915,24.04551535,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223483,694.8692627,25.87772822,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223484,730.9014282,35.48170879,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223485,845.2542725,38.40432954,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223486,828.2313843,36.93427863,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223487,610.7492676,37.28854128,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,M,M,,,
223488,370.467041,41.13804824,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,M,M,,,
223489,216.2222748,33.70562857,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,L,M,,,
223490,295.7415161,18.07548796,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,L,M,,,
223491,750.7111816,1.129403653,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,Y,H,M,,,
223493,426.037323,7.099315696,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,M,L,,,
223500,823.2376099,0.211805337,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,Y,H,M,,,
223501,682.9707642,18.28335317,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
223502,720.376709,7.661712714,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
223504,992.0283813,1.308751832,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,Y,H,M,,,
223520,143.4706116,3.560235009,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,L,H,,,
223528,232.0901794,15.14625027,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223529,123.1450195,31.37272215,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223530,203.9734802,48.32081588,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223531,213.9022827,65.95229268,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223532,201.4187317,61.92881311,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223533,211.2552032,41.99479421,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223534,140.8451843,22.1663744,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223764,580.1714478,8.936057674,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
223765,659.2319336,27.99133812,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,H,M,,,
223766,851.9293823,29.77957242,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,H,M,,,
223767,507.5967102,13.39333277,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
223773,514.2333374,3.5578944,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,M,M,,,
223774,626.3687134,18.59012404,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,M,M,,,
223775,1128.785523,13.80561796,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,H,M,,,
223776,1124.720459,7.44016221,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,H,M,,,
223777,1159.418579,1.653720382,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,Y,H,M,,,
223786,785.4894409,11.35043598,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223787,730.9005127,6.667776877,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223788,854.0634155,4.792177023,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223789,791.0440674,7.596933406,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223790,865.8400269,21.27502676,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223791,892.5220337,19.67275271,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223792,975.1513062,17.18866095,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223793,946.5534668,17.31878075,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223794,667.6557617,23.13411899,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
223795,366.4341125,24.000602,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,M,M,,,
223796,591.4602661,5.481196311,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,M,M,,,
223800,702.8685303,2.478735717,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,Y,H,L,,,
223806,864.6660767,9.915197489,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
223807,683.0827026,10.844525,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
223811,1014.025635,7.091465335,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
223821,184.7811127,0.526943939,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,Y,L,H,,,
223834,244.6834259,3.664841342,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223835,186.890213,21.96508765,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223836,142.7255707,38.22197804,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223837,243.7801056,50.97575354,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223838,272.8554382,65.78774178,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223839,182.2689362,46.78894506,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
223840,147.690979,27.82396698,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224075,565.2841187,14.69447553,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
224076,674.9329834,27.81468018,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,H,M,,,
224077,782.4650879,20.68687906,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,H,M,,,
224078,537.8974609,2.352445887,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,Y,M,M,,,
224085,562.411438,6.634929972,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,M,M,,,
224086,820.5709839,14.80810057,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,H,M,,,
224087,1096.630859,16.74590351,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,H,M,,,
224088,1241.509155,1.023481837,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,Y,H,M,,,
224097,948.0080566,0.236971113,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,Y,H,M,,,
224101,1023.210327,4.12659942,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
224102,811.8945312,3.407024735,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,H,M,,,
224103,905.0718994,0.402442097,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,Y,H,M,,,
224105,548.9832153,6.950026298,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,M,M,,,
224106,333.574585,12.29482545,25,E,0.073807859,408.946991,307.8819885,-0.730151,0.0282726,-0.611837,0.0642243,88,N,N,M,M,,,
224112,771.0610962,7.582193753,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
224118,935.9190674,9.403834705,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
224119,1016.383545,3.7540732,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
224123,934.4650269,6.251341011,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
224132,118.3326111,13.77018791,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,L,H,,,
224133,240.4299927,2.205240074,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,Y,L,H,,,
224136,624.3701172,0.384383783,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,Y,M,H,,,
224146,224.5738373,12.37908761,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224147,138.9264374,22.71602425,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224148,251.9843597,39.10970383,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224149,245.770462,57.77714722,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224150,171.0534668,54.83705772,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224151,160.5057831,39.56053761,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224386,531.3856201,4.441038788,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
224387,534.552002,9.203761084,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
224388,555.4215698,9.28240262,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
224389,569.2888794,12.65495858,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
224399,873.0708008,4.52644543,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,H,M,,,
224400,1218.127441,12.77810049,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,H,M,,,
224401,1171.131348,4.420191602,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,N,H,M,,,
224424,900.9008789,5.52969691,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
224425,729.2805176,6.404276306,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
224435,827.060791,3.139465003,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,H,M,,,
224439,702.7045898,10.58412419,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
224440,848.4312744,4.939143469,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
224443,673.6782227,5.441330461,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,H,H,,,
224444,444.6502075,21.48034427,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,M,H,,,
224445,125.2055359,16.35100096,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,L,H,,,
224446,230.5536804,15.11043236,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,L,H,,,
224447,538.7103882,10.88581326,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,M,H,,,
224459,225.1338654,14.32323297,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224460,149.6822052,33.60039136,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224461,177.3615417,39.17521759,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224462,199.9421844,46.70937706,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224463,116.0360107,56.17738988,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224709,439.3399658,3.038593333,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,M,L,,,
224711,806.1816406,1.103132173,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,Y,H,M,,,
224712,835.9993896,0.018018494,26,E,0.055646535,437.9110107,352.2479858,-0.743413,0.0385302,-0.617689,0.087687,69,N,Y,H,M,,,
224729,476.2296448,3.652268519,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,M,L,,,
224736,519.5484009,15.66680565,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,M,L,,,
224749,567.5866699,2.075956093,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,Y,M,L,,,
224750,600.590271,8.904477661,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,M,L,,,
224755,939.3795166,4.035617701,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,H,H,,,
224756,540.3225708,6.099284244,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,M,H,,,
224757,398.3149414,18.86489636,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,M,H,,,
224758,711.8005981,12.31768041,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,H,H,,,
224770,436.3720703,5.9786585,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,M,L,,,
224771,126.8081818,16.24755002,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224772,119.2424774,19.9840744,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224773,153.0772858,30.46018905,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
224774,62.780899,45.49357341,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,U,L,,,
225006,706.3265381,4.343333757,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,H,M,,,
225007,297.802124,14.34674692,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,L,M,,,
225008,-319.3275757,5.676578709,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,U,M,,,
225017,563.9351196,1.601254981,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,Y,M,L,,,
225018,109.0606766,19.40896825,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225019,306.8896179,10.05150062,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225020,442.6577148,2.830730147,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,Y,M,L,,,
225024,669.109314,1.653180537,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,Y,H,L,,,
225037,375.4380493,6.537846289,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,M,L,,,
225044,668.8536377,6.061579168,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
225046,963.8895264,8.153155218,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
225057,286.6402283,5.838153708,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,L,L,,,
225058,179.9420013,12.08022674,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,L,L,,,
225066,978.5115967,15.58442539,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,H,H,,,
225067,1094.68042,17.15815737,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,H,H,,,
225081,291.4009094,2.292854458,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,Y,L,L,,,
225082,94.8347321,17.70266606,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
225083,29.9904099,31.28452184,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,U,L,,,
225314,620.3275757,6.688694543,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
225315,34.3134918,2.771948804,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,Y,U,M,,,
225322,556.276001,3.486102968,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
225323,324.2242126,5.72171945,42,A,0.001761911,331.5209961,7.29707,-0.676804,0.0390988,-0.590943,0.0475912,2,Y,N,M,M,,,
225324,220.1723785,4.278885192,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225325,-0.0866718,22.50731871,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,U,L,,,
225326,180.526474,23.69315653,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225327,70.8582916,21.27260932,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225328,185.4965515,15.77816,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225329,175.1799927,9.224209899,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225330,270.6586914,13.26050719,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225342,689.3172607,6.650484846,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,H,L,,,
225343,659.2764282,5.797572625,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,H,L,,,
225344,303.3312988,5.451405234,24,C,0.185502026,230.7070007,202.6589966,-0.657197,0.0753109,-0.580061,0.0941116,200,Y,N,L,L,,,
225351,862.352356,4.077276691,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
225354,1019.520386,8.533704919,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,H,L,,,
225361,233.6771851,2.461437116,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,Y,L,L,,,
225362,460.1876221,1.679858767,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,Y,M,L,,,
225363,260.4052124,16.93865292,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,L,L,,,
225364,61.9789505,21.74620456,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,U,L,,,
225365,69.720726,11.89736785,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,L,L,,,
225367,589.9987183,7.750530017,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,N,M,L,,,
225368,911.7693481,0.172650175,32,E,0.383922977,217.7980042,254.1179962,-0.751747,0.0449104,-0.638781,0.0737781,396,N,Y,H,L,,,
225372,1251.547119,5.177097905,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,H,H,,,
225373,1237.161011,11.9362286,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,H,H,,,
225374,1128.979126,14.64332002,51,E,0.025705359,696.9290161,418.428009,-0.79814,0.0448573,-0.575561,0.110968,29,N,N,H,H,,,
225389,197.8469086,3.054533342,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,L,L,,,
225390,23.3275032,17.52267006,58,B,0.287984956,300.7099915,245.6549988,-0.697747,0.066725,-0.596377,0.0569294,354,Y,N,U,L,,,
225624,509.9776917,12.35340655,43,C,0.088616191,479.5190125,200.9759979,-0.723138,0.084734,-0.572636,0.077323,85,Y,N,M,M,,,
225626,338.8183594,1.905589138,42,A,0.001761911,331.5209961,7.29707,-0.676804,0.0390988,-0.590943,0.0475912,2,Y,Y,M,M,,,
